7.864358e-01, 2.939730e-02, 1 .
3.451725e-01, 1.011818e-02, 2 .
1.447921e-01, 9.092573e-03, 1 .
2.766299e-01, 1.642042e-02, 2 .
9.143382e-01, 1.037604e-01, 1 .
7.313394e-01, 1.498069e-01, 1 .
3.958415e-01, 1.181165e-02, 2 .
5.488325e-01, 1.597755e-02, 2 .
7.634789e-01, 3.678012e-02, 2 .
8.208710e-01, 1.001239e-01, 1 .
6.065525e-01, 3.102673e-02, 1 .
3.968254e-01, 1.668090e-02, 2 .
5.042306e-01, 5.827056e-02, 1 .
2.200577e-01, 1.329128e-02, 1 .
6.204906e-01, 6.622362e-02, 1 .
6.160632e-01, 2.272639e-02, 2 .
4.868490e-01, 3.107336e-02, 2 .
2.856487e-01, 1.049541e-02, 2 .
2.171061e-01, 8.713454e-03, 1 .
1.151122e-01, 2.273528e-03, 2 .
1.802112e-01, 5.367385e-03, 2 .
4.476584e-01, 2.634420e-02, 1 .
4.696314e-01, 5.690527e-02, 1 .
3.069658e-01, 9.080280e-03, 2 .
5.712974e-01, 3.560126e-03, 2 .
5.332546e-01, 1.100966e-02, 2 .
6.311492e-01, 3.120536e-02, 1 .
3.104093e-01, 1.109607e-02, 1 .
6.359045e-01, 0, 2 .
2.253050e-01, 5.948012e-03, 2 .
4.896366e-01, 8.813280e-03, 2 .
3.358258e-01, 1.008065e-02, 2 .
1.401351e+00, 7.300306e-02, 1 .
5.891709e-01, 1.634674e-02, 2 .
2.756461e-01, 5.755060e-03, 2 .
7.026433e-01, 1.546387e-01, 1 .
5.457169e-01, 8.507324e-03, 2 .
4.860291e-01, 5.710605e-03, 2 .
4.889807e-01, 1.280924e-02, 2 .
8.717041e-01, 2.973421e-02, 2 .
5.775285e-01, 1.155626e-02, 2 .
7.651187e-01, 5.499406e-03, 2 .
4.979995e-01, 1.290133e-02, 2 .
3.637020e-01, 9.503412e-04, 2 .
8.438279e-01, 7.238080e-02, 1 .
1.150466e+00, 1.050166e-01, 1 .
9.953430e-02, 9.673307e-03, 1 .
4.950479e-01, 1.056036e-02, 2 .
4.840614e-01, 4.513419e-02, 1 .
4.107635e-01, 8.517753e-02, 1 .
4.102715e-01, 1.823641e-02, 2 .
3.482881e-01, 5.735679e-03, 2 .
2.751541e-01, 8.282121e-03, 2 .
3.928899e-01, 1.773499e-02, 1 .
1.700446e-01, 1.558086e-02, 1 .
3.730487e-01, 2.063680e-02, 2 .
4.855372e-01, 5.857872e-02, 1 .
6.127837e-01, 1.953675e-02, 2 .
4.124033e-01, 2.924853e-02, 1 .
3.468123e-01, 3.163930e-02, 1 .
2.569526e-01, 1.336044e-02, 2 .
3.453365e-01, 2.288489e-02, 1 .
4.202742e-01, 1.040231e-02, 1 .
3.015545e-01, 3.265109e-03, 2 .
2.067755e-01, 4.397011e-03, 2 .
2.694149e-01, 1.844474e-02, 1 .
2.098911e-01, 4.279278e-03, 2 .
4.340483e-01, 7.073785e-03, 2 .
4.351961e-01, 3.003798e-02, 1 .
4.250295e-01, 8.666638e-03, 2 .
4.286370e-01, 1.448736e-02, 2 .
2.074315e-01, 2.031582e-03, 2 .
7.962744e-01, 2.793051e-02, 2 .
7.864358e-01, 5.313148e-02, 1 .
6.090122e-01, 2.490803e-02, 2 .
3.573068e-01, 1.350419e-02, 2 .
2.476059e-01, 5.445820e-03, 2 .
1.526630e-01, 1.011620e-02, 2 .
1.534173e+00, 1.488746e-02, 2 .
1.161944e+00, 3.839552e-02, 2 .
2.079234e-01, 4.671475e-03, 2 .
5.130854e-01, 1.921917e-02, 2 .
4.309327e-01, 1.595149e-02, 2 .
3.663256e-01, 3.007580e-02, 1 .
7.674144e-02, 4.449337e-03, 2 .
3.925620e-01, 7.790329e-03, 2 .
3.576348e-01, 4.349515e-03, 2 .
4.071560e-01, 1.471517e-02, 2 .
1.224911e-01, 8.452883e-03, 1 .
6.098321e-01, 7.967619e-02, 1 .
5.867113e-01, 1.169737e-02, 2 .
6.039289e-01, 6.458054e-02, 1 .
9.527089e-02, 2.507849e-03, 2 .
3.599305e-01, 3.047359e-03, 2 .
2.826971e-01, 2.051176e-02, 1 .
6.224583e-01, 3.252381e-02, 1 .
1.515152e-01, 6.413215e-03, 2 .
2.077594e-01, 7.476693e-03, 2 .
3.061459e-01, 1.189627e-02, 1 .
7.536403e-01, 5.329127e-02, 1 .
2.966352e-01, 3.689209e-03, 2 .
1.082251e-01, 2.437187e-03, 2 .
3.843631e-01, 2.435779e-03, 2 .
1.002886e+00, 1.461662e-02, 2 .
6.583694e-01, 3.424338e-02, 1 .
5.558835e-02, 8.123651e-04, 2 .
2.976190e-01, 4.949890e-03, 2 .
4.227338e-01, 5.663186e-02, 1 .
1.202938e+00, 2.164013e-01, 1 .
5.127574e-01, 2.504537e-02, 1 .
3.153286e-01, 1.076624e-03, 2 .
6.998557e-01, 3.311200e-02, 1 .
3.596025e-01, 6.547325e-03, 2 .
2.351436e-01, 1.268487e-02, 1 .
2.612161e-01, 4.348729e-03, 2 .
1.757838e-01, 3.857063e-03, 2 .
1.315099e-01, 3.109427e-03, 2 .
1.468582e+00, 1.091368e-01, 1 .
2.241572e-01, 5.944274e-03, 2 .
1.729962e-01, 1.502552e-03, 2 .
1.073396e+00, 5.258623e-02, 1 .
5.242359e-01, 2.078772e-02, 1 .
2.369474e-01, 7.791646e-03, 2 .
6.278696e-01, 2.954709e-02, 1 .
1.728322e-01, 1.043282e-02, 1 .
6.095041e-01, 4.778548e-02, 1 .
7.585596e-01, 5.045997e-02, 1 .
4.378198e-01, 1.882460e-02, 2 .
3.874787e-01, 1.551240e-02, 1 .
5.342385e-01, 7.524019e-02, 1 .
8.782632e-01, 8.472163e-02, 1 .
5.322708e-01, 2.329460e-02, 2 .
6.946084e-01, 2.623073e-02, 1 .
3.076217e-01, 4.811291e-03, 2 .
1.582382e-01, 1.303987e-02, 1 .
8.618654e-01, 3.239355e-02, 2 .
3.230356e-01, 6.559750e-03, 2 .
5.919585e-02, 4.591870e-03, 1 .
4.081398e-01, 7.450379e-03, 2 .
3.443526e-03, 2.936539e-04, 1 .
2.154664e-01, 3.894064e-03, 1 .
7.798767e-01, 5.880973e-02, 1 .
8.339892e-01, 4.902672e-02, 1 .
4.691394e-01, 1.626877e-02, 2 .
3.779680e-01, 8.717376e-03, 2 .
4.511019e-01, 5.966906e-02, 1 .
3.384494e-01, 1.787531e-02, 1 .
5.270235e-01, 8.419831e-03, 2 .
4.383117e-01, 2.003146e-02, 2 .
5.399777e-01, 1.068744e-02, 2 .
8.421881e-01, 6.159293e-02, 1 .
3.474682e-01, 7.850020e-03, 2 .
9.313918e-02, 6.005991e-03, 2 .
4.533976e-01, 8.516066e-03, 2 .
4.686475e-01, 2.344873e-02, 2 .
6.691919e-01, 1.369014e-02, 2 .
1.135708e+00, 6.307659e-02, 1 .
5.832677e-01, 5.234678e-02, 1 .
2.595763e-01, 6.263190e-03, 2 .
2.956513e-01, 7.389025e-03, 2 .
4.630723e-01, 2.135748e-02, 1 .
4.384757e-01, 3.991909e-03, 2 .
3.464843e-01, 8.421035e-03, 2 .
5.203004e-01, 7.327092e-02, 1 .
2.661354e-01, 1.268096e-02, 1 .
3.758363e-01, 5.956464e-03, 2 .
4.906205e-01, 3.850516e-02, 1 .
1.649613e-01, 5.389984e-03, 2 .
2.097271e-01, 3.860428e-03, 2 .
1.224256e+00, 4.066730e-02, 2 .
1.339696e-01, 4.860298e-03, 2 .
3.459924e-01, 3.131824e-02, 1 .
3.679654e-01, 6.355620e-03, 2 .
2.777778e-01, 5.123111e-03, 2 .
1.029122e+00, 2.560933e-02, 2 .
4.333924e-01, 1.126223e-02, 2 .
3.779680e-01, 1.055190e-02, 2 .
3.845271e-01, 5.584845e-02, 1 .
1.611898e-01, 4.519008e-03, 2 .
1.224256e+00, 1.027355e-01, 1 .
4.278171e-01, 2.759709e-02, 1 .
5.650662e-01, 5.166944e-02, 1 .
4.022367e-01, 2.073871e-02, 1 .
7.454414e-01, 7.640051e-02, 1 .
1.050439e+00, 9.898905e-02, 1 .
7.683983e-01, 9.446012e-02, 1 .
1.071757e+00, 8.385958e-02, 1 .
4.091237e-01, 3.635832e-02, 1 .
1.657812e-01, 7.157741e-03, 1 .
3.246753e-01, 3.046931e-02, 1 .
2.172701e-01, 7.589155e-03, 1 .
3.387774e-01, 2.681974e-02, 1 .
4.450348e-01, 5.569324e-02, 1 .
3.415650e-01, 8.358179e-03, 2 .
2.492457e-01, 7.075974e-03, 2 .
2.554768e-01, 1.041318e-02, 2 .
5.242359e-01, 8.612954e-03, 2 .
1.010101e-01, 2.270033e-03, 2 .
4.128952e-01, 9.236013e-03, 2 .
5.499803e-01, 5.293245e-02, 1 .
4.379837e-01, 9.062892e-03, 2 .
4.007609e-01, 1.788366e-02, 1 .
8.674406e-02, 2.661244e-03, 2 .
1.446281e-01, 3.967821e-03, 2 .
3.820674e-02, 1.618586e-03, 1 .
1.244589e-01, 3.473546e-03, 2 .
2.308802e-01, 1.228285e-02, 2 .
6.913289e-01, 6.605609e-02, 1 .
1.941493e-01, 7.814528e-03, 2 .
3.743605e-01, 3.554448e-02, 1 .
8.405483e-01, 5.234935e-02, 1 .
2.661354e-01, 4.247700e-03, 2 .
1.520071e-01, 3.876077e-03, 2 .
7.341270e-01, 1.479223e-02, 2 .
2.313722e-01, 2.620819e-03, 2 .
2.467860e-01, 1.069930e-02, 2 .
2.443264e-01, 7.413119e-03, 2 .
5.403057e-01, 1.990982e-02, 2 .
4.866850e-01, 2.383357e-02, 2 .
6.690279e-01, 1.871669e-02, 2 .
2.464581e-01, 7.405459e-03, 2 .
2.325200e-01, 5.379939e-03, 2 .
2.115309e-01, 5.451039e-03, 2 .
1.867703e-01, 1.796180e-03, 2 .
2.313722e-01, 5.047272e-03, 1 .
3.561590e-01, 1.220114e-02, 2 .
2.087433e-01, 2.857863e-03, 2 .
7.256002e-01, 6.870920e-02, 1 .
3.705890e-01, 1.061908e-02, 2 .
6.501705e-01, 8.750314e-02, 1 .
3.833792e-01, 3.639312e-03, 2 .
3.499278e-01, 4.192887e-03, 2 .
2.034960e-01, 5.771310e-03, 2 .
4.724190e-01, 1.258440e-02, 2 .
3.771481e-01, 3.490640e-03, 2 .
1.128165e-01, 1.740921e-03, 2 .
1.764397e-01, 3.388690e-03, 2 .
2.384232e-01, 7.024775e-03, 2 .
3.131969e-02, 1.098238e-03, 2 .
4.507740e-01, 1.097146e-02, 2 .
3.164765e-01, 7.753422e-03, 2 .
4.283091e-01, 3.469905e-03, 2 .
1.098649e-01, 6.620973e-04, 2 .
8.739997e-02, 1.894396e-03, 2 .
4.417552e-01, 3.298856e-02, 1 .
8.274301e-01, 1.608602e-02, 2 .
7.018234e-02, 1.032798e-03, 2 .
6.883773e-01, 1.131947e-02, 2 .
7.034632e-02, 6.639479e-03, 1 .
4.999672e-01, 1.060386e-02, 2 .
7.765971e-01, 1.462914e-01, 1 .
4.028926e-01, 9.740338e-03, 2 .
2.269448e-01, 6.099388e-03, 2 .
2.589204e-01, 4.426476e-03, 2 .
2.513774e-01, 2.990055e-03, 2 .
4.420832e-01, 3.202188e-02, 1 .
4.015807e-01, 2.288134e-02, 1 .
5.935983e-01, 3.335741e-02, 1 .
6.004854e-01, 1.963356e-02, 2 .
1.669290e-01, 4.275664e-03, 2 .
3.138528e-01, 7.767775e-03, 2 .
2.792536e-01, 5.210357e-03, 2 .
3.435327e-01, 2.150657e-02, 1 .
7.520005e-01, 1.852475e-02, 2 .
7.159255e-01, 7.631728e-02, 1 .
3.541913e-01, 6.824210e-03, 2 .
3.663256e-01, 4.412240e-02, 1 .
5.345664e-01, 2.860795e-02, 2 .
7.085465e-01, 1.401526e-02, 2 .
5.863833e-01, 1.203931e-02, 2 .
3.958415e-01, 4.308781e-02, 1 .
3.774761e-01, 1.320708e-02, 2 .
4.893087e-01, 5.944201e-03, 2 .
4.228978e-01, 8.590347e-03, 2 .
4.399515e-01, 1.361402e-02, 2 .
5.344025e-01, 1.009671e-02, 2 .
3.420569e-01, 1.678301e-02, 2 .
2.166142e-01, 5.088806e-03, 2 .
8.192313e-01, 7.300926e-02, 1 .
5.429293e-01, 8.810200e-02, 1 .
6.450872e-01, 2.879229e-02, 1 .
2.482618e-01, 4.709757e-03, 2 .
2.761380e-01, 5.106463e-03, 2 .
4.612685e-01, 2.023330e-02, 2 .
2.638397e-01, 4.955642e-03, 2 .
3.159845e-01, 4.052142e-03, 2 .
4.315886e-01, 5.657989e-03, 2 .
2.787616e-03, 5.428644e-05, 2 .
1.892300e-01, 6.437813e-03, 2 .
2.843369e-01, 8.313182e-03, 2 .
1.582382e-01, 5.045855e-03, 2 .
3.407451e-01, 9.824818e-03, 2 .
2.018562e-01, 1.325941e-02, 1 .
3.489440e-01, 3.323287e-02, 1 .
3.223796e-01, 9.356909e-03, 2 .
1.623377e-01, 1.749179e-02, 1 .
5.034107e-01, 5.453519e-02, 1 .
6.739473e-01, 6.183583e-02, 1 .
2.069395e-01, 8.129884e-03, 2 .
5.184967e-01, 5.021541e-02, 1 .
2.543290e-01, 1.628911e-02, 1 .
3.602584e-01, 1.452721e-02, 2 .
5.667060e-01, 3.424074e-02, 2 .
1.065197e+00, 2.521483e-02, 2 .
2.553129e-01, 4.477757e-03, 2 .
6.778827e-01, 2.357225e-02, 2 .
1.398072e+00, 6.060888e-02, 1 .
6.085203e-01, 2.057103e-02, 2 .
2.923718e-01, 8.242793e-03, 2 .
6.304932e-01, 3.006550e-03, 2 .
9.307359e-01, 3.005864e-02, 2 .
2.977830e-01, 7.521742e-03, 2 .
2.184179e-01, 6.995647e-03, 1 .
5.444051e-01, 1.192222e-02, 2 .
1.834908e-01, 5.467700e-03, 2 .
8.077529e-01, 1.789433e-02, 2 .
3.440247e-01, 2.960685e-02, 1 .
3.637020e-01, 6.673143e-03, 2 .
