221.000000 -0.625000 57.400002
222.000000 -0.713000 57.000000
223.000000 -0.848000 56.400002
224.000000 -1.039000 55.900002
225.000000 -1.346000 55.500000
226.000000 -1.628000 55.299999
227.000000 -1.619000 55.200001
228.000000 -1.149000 55.400002
229.000000 -0.488000 56.000000
230.000000 -0.160000 56.500000
231.000000 -0.007000 57.099998
232.000000 -0.092000 57.299999
233.000000 -0.620000 56.799999
234.000000 -1.086000 55.599998
235.000000 -1.525000 55.000000
236.000000 -1.858000 54.099998
237.000000 -2.029000 54.299999
238.000000 -2.024000 55.299999
239.000000 -1.961000 56.400002
240.000000 -1.952000 57.200001
241.000000 -1.794000 57.799999
242.000000 -1.302000 58.299999
243.000000 -1.030000 58.599998
244.000000 -0.918000 58.799999
245.000000 -0.798000 58.799999
246.000000 -0.867000 58.599998
247.000000 -1.047000 58.000000
248.000000 -1.123000 57.400002
249.000000 -0.876000 57.000000
250.000000 -0.395000 56.400002
251.000000 0.185000 56.299999
252.000000 0.662000 56.400002
253.000000 0.709000 56.400002
254.000000 0.605000 56.000000
255.000000 0.501000 55.200001
256.000000 0.603000 54.000000
257.000000 0.943000 53.000000
258.000000 1.223000 52.000000
259.000000 1.249000 51.599998
260.000000 0.824000 51.599998
261.000000 0.102000 51.099998
262.000000 0.025000 50.400002
263.000000 0.382000 50.000000
264.000000 0.922000 50.000000
265.000000 1.032000 52.000000
266.000000 0.866000 54.000000
267.000000 0.527000 55.099998
268.000000 0.093000 54.500000
269.000000 -0.458000 52.799999
270.000000 -0.748000 51.400002
271.000000 -0.947000 50.799999
272.000000 -1.029000 51.200001
273.000000 -0.928000 52.000000
274.000000 -0.645000 52.799999
275.000000 -0.424000 53.799999
276.000000 -0.276000 54.500000
277.000000 -0.158000 54.900002
278.000000 -0.033000 54.900002
279.000000 0.102000 54.799999
280.000000 0.251000 54.400002
281.000000 0.280000 53.700001
282.000000 0.000000 53.299999
283.000000 -0.493000 52.799999
284.000000 -0.759000 52.599998
285.000000 -0.824000 52.599998
286.000000 -0.740000 53.000000
287.000000 -0.528000 54.299999
288.000000 -0.204000 56.000000
289.000000 0.034000 57.000000
290.000000 0.204000 58.000000
291.000000 0.253000 58.599998
292.000000 0.195000 58.500000
293.000000 0.131000 58.299999
294.000000 0.017000 57.799999
295.000000 -0.182000 57.299999
296.000000 -0.262000 57.000000
