7.177546e-01, -2.098976e-01, 3 .
6.662209e-01, -1.789051e-01, 3 .
7.130126e-01, -2.210736e-01, 3 .
6.681618e-01, -1.909358e-01, 3 .
3.435497e-01, -9.856173e-02, 3 .
6.285830e-01, -8.640610e-02, 3 .
8.503805e-01, -1.742086e-01, 3 .
7.262463e-01, -1.932456e-01, 3 .
6.475681e-01, -2.115799e-01, 3 .
8.292123e-01, -2.355646e-01, 3 .
7.753766e-01, -2.362929e-01, 3 .
7.935038e-01, -1.448744e-01, 3 .
